id,comment,food,drink,price,staff,service,space,hygiene
143,đồ uống cũng tạm ổn mình thích ngồi đây vì view đẹp thôi có cả ngồi ở vỉa_hè nữa hợp gu,0,1,0,0,0,1,0
239,hôm bữa về mỹ tho chạy vòng_vòng thấy quán này khá rộng nên tấp vô uống thử vị_trí dễ tìm ngay mặt_tiền nam kỳ khởi_nghĩa chạy qua là thấy tại nó bự chà_bá luôn cafe thì nguyên_chất nên đậm_đà pha ngon cái ly nhìn cũng đẹp nữa nhỏ nhỏ xinh_xinh phục_vụ cũng nhanh dễ_thương giá_cả trung_bình tầm đến giá_cả,0,1,1,1,0,0,0
350,quán mát_mẻ rộng_rãi mới_lạ giá hạt_dẻ thích_hợp cho tụ_tập bạn_bè ngồi ngắm đường_phố zui mà không sợ bụi,0,0,1,0,0,1,0
665,quán thật yên_tĩnh và riêng_tư quán hơi nhỏ nhưng trang_trí dễ_thương_nhân_viên cực_kì thân_thiện luôn quán đang có chương_trình tích_luỹ đủ ly nước sẽ đc ly miễn_phí,0,1,0,1,0,1,0
668,lúc trước hay qua quán này uống không_gian quán đẹp và mình rất thích nước uống và đồ ăn_giá cũng trung_bình có_thể chấp_nhận được tuy_nhiên hơi xa trung_tâm và đường qua quán cũng nhiều xe_grenhouse,1,1,1,0,0,1,0
748,quán theo phong_cách_nhật dễ_thương có nhiều mô_hình và truyện_tranh lắm cũng có nhiều góc chụp hình tự sướng siêu đẹp luôn giá nước cũng mềm phù_hợp với sinh_viên nhất_định sẽ quay lại,0,1,1,0,0,1,0
730,trà sữa gần nhà lúc đầu hí_hửng lắm vì thấy có sự kết_hợp giữa chè và trà sữa toping toàn chè bưởi chè ngô bánh_trôi đáng iêu không chứ cơ_mà bây_giờ đổi menu bỏ hết rồi hơi bùn một_tẹo nhưng đã lấy lại được niềm vui nhờ toping thạch ống trà xanh ăn vui mồm qué cứng giòn trơn không sần_sật nên khác trân_châu trắng nhé còn cốc này là trà sữa cầu_vồng kem cốt dừa tên hay nhỉ vì có sẵn mấy loại toping rồi í lớp kem thơm nhẹ cốt dừa cho cũng nhiều thế_là hôm_nay đi uống ts mà ăn toping là chính toping quyện với kem cốt dừa khác gì ăn chè không còn trà sữa thì hơi tệ cảm_giác toàn vị hương_liệu với siro hic không_gian quán cảm_giác như cho có không đầu_tư gì dù có cả tầng cho khách ngồi bị ấn_tượng bởi cầu_thang bị mùi qá xem thêm,1,1,0,0,0,1,0
91,quán nhỏ nằm trên đường thái hà khá dễ tìm nhé không_gian thì tuyệt_vời luôn ánh_sáng rực_rỡ chụp ảnh sống ảo xịn lắm mỗi_tội quán khá nhỏ không thích_hợp đi nhóm lắm bánh và nước ở đây cũng ngon lắm tớ gọi bánh milo và thai nước uống thích bánh_thai hơn vì nó ngon và sốt tuyệt lắm ý còn bánh milo thì cốt bánh hơi khô được cái sốt cứu_vớt tình_hình trà thảo_mộc uống hợp với bánh lắm làm mình đỡ ngấy hẳn giá bánh với nước thì hơi đắt với mình thôi nhưng đi hai ba người chia ra là ổn slice mà to lắm ý bọn mình đi ba người mà phải đưa_đẩy mãi mới xong hết hai slice bánh ý mình chưa thử thêm các vị khác nhưng chất_lượng đúng là rất tốt mà mình thích trà dâu lắm vị chua chua nguyên_chất cực_kỳ ý chứ không bị ngọt hoá_học đâu ạ với một đứa cuồng dâu_tây như mình thì điểm cho chất_lượng luôn ăn kèm với bánh cực hợp nói_chung là đáng thử lắm xem thêm,1,1,1,0,0,1,0
684,quán này công_ty mình thường tổ_chức họp không_gian cổ_dạng thập_niên á có nhiều chỗ cho các bạn chụp hình so dep do họp lu_bu nên mình không được chụp hết góc_cạnh lại menu cũng đa_dạng nhưng không nhiều món ăn đặt biệt nhé tại vì thường dành cho họp nhóm hay dân văn_phòng thường_xuyên lui_tới vì yên_tĩnh có tầng trệt và lầu không rộng và nhiều bàn lắm chủ_yếu là bàn gỗ nước và đồ ăn_ở đây giá_cả họp lí tương_đối vừa_phải có rổ bánh như hình với bánh_bao sữa và khô gà để nhăm nhi tám chuyện trong những ngày mưa tầm_tã như_vậy nè hihi,1,1,1,0,0,1,0
704,quán các trường đại_học_vị_trí dễ kiếm sinh_viên vào đông quán nhỏ nhỏ trang_trí xinh_xinh có ngồi bệch ngồi bàn đủ luôn giá_cả hợp_lý mà có phần sữa lắc không được ngon nhânh_viên nhanh thân_thiện vào học bài hoặc tránh nắng buổi trưa rấ hợp_lý nói_chung ổn so với tam_kỳ,0,1,1,1,0,1,0
793,mấy món ăn_ở han cok ngon cực_kì dakgabi ngon nhưng hơi nhiều dầu nên dễ ngán và hơi khó_chịu vì khi ăn dễ vây ra_mặt nếu giảm bớt được lượng dầu sẽ ổn hơn chất_lượng món ăn ngon mình đặc_biệt thích kimbap ở đây ngoài trình_bày đẹp_mắt thì vị cũng rất ngon và hấp_dẫn han cok có một chuỗi hệ_thống các nhà_hàng ở đà_nẵng luôn nên rata dễ để thay_đổi khung_cảnh khi muốn đi ăn vì là nhà_hàng nên giá_cả hơi cao,1,0,1,0,0,0,0
727,không_gian đẹp nhiều hình anime_ngộ lém sống ảo tốt d món trà sữa haku cũng ngon dự là sẽ quay lại khi nào không rủ đc ai để vô coi truyện d,0,1,0,0,0,1,0
118,quán mới cóng ở khu này hôm bữa ngang qua nhìn vào cũng ấn_tượng nên bữa_ni có rủ đồng_bọn vào uống thử quán được trang_trí theo phong_cách hoài_cổ tựa như thời bao_cấp gồm các đồ_vật hình_vẽ nhìn và chụp ảnh cũng rất đẹp đồ uống thì hôm trước gọi cũng nhiều mà đa_số thấy cũng ổn trà đào và đá xay nước uống uống cũng ngon có dịp thì sẽ ghé lại,0,1,0,0,0,1,0
529,không_gian ở đây rất ấm_cúng nhẹ_nhàng và bình_yên đúng như ở đà_lạt phù_hợp để làm_việc trò_chuyện và thư_giãn tuy mình đi về bằng taxi nhưng thấy mấy chú giữ xe rất thân_thiện và nhiệt_tình do khi đến mấy chú mời vào và hỏi_han đi bao_nhiêu người tiện hỏi còn chỗ không cho tụi mình khi về cũng hỏi_thăm mình do chân mình lúc đó băng_bó vì bị té nước uống khá ổn và phù_hợp với giá tiền giá_cả ở đây hợp_lí không quá giá_cả mình uống bluebery nước uống khá ngon kem hơi nhạt bạn mình uống capuchino nóng phù_hợp tránh rét ở đà_lạt mình đi hồi cuối tháng tối ở đây cũng khá đông nhưng không quá ồnxem thêm,0,1,1,1,1,1,0
606,được biết qua con bạn đi mấy lần rồi đồ uống giá_cả phải_chăng không_gian hơi chật và tối tí,0,0,1,0,0,1,0
629,lần thứ quay lại đây vì giới_thiệu quán cà_phê rộng nhất quy_nhơn nên mình mới đưa bạn tới đây chứ thật_sự thì có rất nhiều lựa_chọn khác tốt hơn thật_sự thì gren chỉ được_cái không_gian rộng đẹp chứ đồ uống thì fail hoàn_toàn sinh_tố cam thì chua_lè kiểu như pha nước chứ chắc_chắn không phải nguyên_chất cam sinh_tố cà_chua và dứa cũng tương_tự lần trước uống capuchino dở rồi nên rút kinh_nghiệm không kêu mấy món đó nữa thái_độ nhân_viên không thân_thiện gặp khách không cười khách đang uống thì đem chổi ra lau rất mất thiện_cảm,0,1,0,1,0,1,0
687,lại tìm thêm được một nơi để sống ảo nữa rồi buổi tối quán khá là đông nhé tầng là cửa_hàng cạnh đấy có cái cầu_thang mấy tầng trên là của kat_tầng tầng là kiểu chỗ ngồi thôi tầng tầng là có cát cả phòng ngập_tràn cát luôn đặc_biệt tầng còn có cái lều quá chuẩn để sống ảo menu ở đây cũng không nhiều món lắm chủ_yếu nước uống và cofe mình đặt_hàng sinh_tố mãng_cầu thì nhân_viên bảo hết rồi giờ còn mỗi xoài thế_là phải chuyển qua uống nước uống trà xanh phải sau mới có_nhân_viên bê đồ lên_nước uống uống khá ngon nhưng nhiều đá quá mình để mà vẫn chưa tan hết đá lạnh buốt cả răng giá_cả cốc,0,1,1,1,0,1,0
133,được hôm buổi tối rãnh nên rủ đứa bạn đi cà_phê tám chuyện đứa không biết đi đâu hồi chạy qua tới đây mình với nó gọi ly nước ép chanh_dây để mà uống theo mình cảm_nhận thì nước uống ngon và hợp_khẩu_vị lắm nha vị chua chua của chanh_dây vừa đủ hà nên không chua lắm kết_hợp với lượng đường tý nữa nên chua chua_ngọt ngọt cực_kỳ hợp chuẩn luôn ấy nhân_viên quán nhanh_nhẹn quán rộng_rãi và thoáng mát lắm buổi tối nên ngắm cá koi không rõ lắm,0,1,0,1,0,1,0
363,đây là quán đầu_tiên bán cà_phê sạch phong_cách cà_phê italia pha bằng máy tại đồng xoài mình thấy có nhiều món như capuchino late art đúng chuẩn cà_phê ở đây hàng nhập từ đà_lạt nên uống ngon mà an_toàn có soda trà đào rồi đủ loại đá xay uống bao phơ ngày_trước về đây xách xe chạy dzong dzong không có quán nào ra_hồn giờ thì có rồi menu hiện_đại không_gian máy_lạnh wifi ổn_định mình thích real cofe đồng xoài,0,1,0,0,1,1,0
74,mình lại ghé quán vào ngày rảnh_rỗi quán hoàn_toàn chinh_phục mình và bạn ở mọi khía_cạnh nhà vệ_sinh sạch cực hiếm có quán cafe nào được như_vậy lắm còn nước thì sau lần mình thấy nên uống trà ở đây vì trà pha thanh nhẹ không ngọt gắt còn whiping thì hơi bị ngọt không_gian rộng lại nhiều sofa dọn_dẹp gọn_gàng phần ngoài phòng lạnh trên lầu đang được tu_sửa,0,1,0,0,1,1,1
45,quán cofe đẹp nhiều góc chụp đẹp bày trí không_gian hơi ngộp và tối nhưng lối trang_trí làm ng đến thích mê ngay từ lần đầu_tiên đồ uống khá không quá ngon cũng không đến mức dở_nhạc thì thường mở nhạc nc ngoài nhạc cũ cũ của những thập_niên trước ak nhạc hay không xô_bồ_nhạc chợ trên mỗi bàn đều có nút cal để gọi nhân_viên nút này xài cảm_ứng nhé quán có tầng trệt là để xe tầng ngồi mát_mẻ máy_lạnh chạy tốt thường khách hay ngồi ở dưới hơn tầng không_gian nhìn thích hơn thoải_mái hơn vì có ít nhân_viên và ít khách lên chỉ có_điều là không có máy_lạnh hay máy_lạnh yếu hoặc hư nên nóng và hầm lắm ngồi ráng tí xem có mát hơn không nhưng hoàn_toàn vô_vọng giá_cả không giá_cả mình cảm_thấy giá cũng trung_bình và hợp_lý xem thêm,0,1,1,1,1,1,0
217,quán trang_trí kỉu hoài_cổ view khá đẹp khi mình đến mở nhạc_nhẹ khá thư giãn buổi tối chụp hình không tốt lắm nước uống cũng dc không_gian yên_tĩnh mình khá thích ứuan hơi khó tìm đi mấy lần toàn chạy qua hẻm phải tìm lại,0,1,0,0,1,1,0
293,tuần trước mình có vào đà_nẵng nghỉ_mát hôm đi hội an thì có ghé quán này ngồi thử quán có vị_trí khá đẹp_mặt_tiền hai tầng không_gian chủ_yếu là cột kèo bằng gỗ nhìn rất cổ_kính đúng phong_cách hội an quán khá đông khách mình và tụi bạn vào đó uống nước thì mình chả biết gọi gì đành gọi nước cam còn đưa bạn gọi gì không nhớ nước cam thì chả có gì đặc_sắc để nhận_xét cả còn hai đồ uống kia thì vị không ngon uống thấy hơi sạn sạn chắc do tụi mình không hợp với phong_cách đồ uống trong đó được cái là đồ uống được đựng khá cẩn_thận và còn có thêm tầm lót để nước_đá chảy ra không làm ướt bàn cái này mình thấy rất ứng ý nhân_viên phục_vụ cũng ổn,0,1,0,1,0,1,0
521,một trong những quán yêu thích nhất của mình thực_sự là rất thích chỗ này luôn đúng gu của mình nhất là mấy ngày lạnh vô đây thấy ấm hẳn quán đẹp nhiều góc chụp tốt bàn ghế cũng đa_dạng cho từng nhóm khách mình thích ngồi ghế salon hoặc bàn dài chỗ cửa_sổ cơ_mà mấy bàn đó hay hết chỗ lắm có cả đồ uống và bánh mình ăn thử mấy loại bánh r nước uống r tiramisu đủ thứ cái gì cũng thích đồ uống thì đa_phần uống mấy loại trong four seasons cũng ổn hợp_khẩu_vị mỗi cái đường chiều khó đi không quen dễ chạy lố lắm,1,1,0,0,0,1,0
656,gren cofe bán xuyên tết sau khi họp lớp xong thì cả đám bạn thân cùng nhau kéo ra ngồi uốn nước nói_chuyện với nhau đi khoang h h trưa nên thời_điểm đó quán cũng không đông lắm không_gian thoáng mát chắc tại khẩu_vị của mình nên lần này thấy nước ở đây không ngon lắm kem thì béo bùi_thơm nhưng phần cafe đá xoay thì không cảm_nhận đươc gì lạc lẽo nhân_viên phục_vụ vui_vẻ lịch_sự nhưng có cái là khi khách ngôi lâu thì không châm thêm tẩy mà bọn mình gọi thì đợi lâu lắm mới đem tẩy mới ra giá_cả thì vẫn như cũ ngày tết quán vẫn không có phụ_thu nhé,0,1,1,1,0,1,0
33,lâu rồi không ghé quán muốn tìm không_gian yên_ắng để ngồi lại nhớ và đến quán nè mình gọi dừa lạnh thêm tắc và dặn nguyên trái nha mà đem ra ly nước dừa tắc nè nhân_viên hơi nhầm xíu mà thôi dễ_thương nên cho_qua v không_gian trên lầu dễ cưng dữ lắm luôn nè thích ơi là thích luôn nhe nằm ngồi đều có chỗ hết á mà thích cái võng ngộ_ngộ kìa tròn quay à mà êm lắm êm luôn á tìm được khu đẹp rồi ghé tiếp lần sau nè,0,1,0,1,0,1,0
28,lại ghé chỗ quen định sáng sớm ghé đây ăn thiệt ngon uống cafe sữa rồi đi học mà xa quạ không kịp giờ không_gian ngồi nhìn thú_vị mà mình toàn mua về thôi thỉnh_thoảng cũng hay làm nhầm món nhưng vẫn thông_cảm cho làm món trong gian bếp hơi khuất so với mấy tủ bánh_mì khác nhưng mà làm kỹ_càng nen lâu xíu cũng không thành vấn_đề đội_ngũ nhân_viên giao_tiếp được với khách nước_ngoài tốt nên vẫn hay thấy du_khách ghé đây dùng bánh menu đa_dạng nhưng hình như_không có chả_lụa chả_quế,1,1,0,1,0,1,0
53,quán nằm giữa karaoke suka và karaoker hoàng quán không quá to được bày trí cũng rất lịch_sự vừa_phải nhưng không có gì đặc_sắc quán mới khai_trương từ tháng thôi nên nhân_viên ở đây cũng nhiệt_tình giới_thiệu các món đặc_trưng của quán nghe bảo ở đây có cả mỳ cay và lẫu ly chỉ từ giá_cả thôi mà_lại được mua trà đào trà sữa với giá chỉ giá_cả các món khác ở đây giá cũng khá bình_dân chỉ từ giá_cả trở đi thôi ban_ngày còn có cả chuối nướng nữa thức_ăn và thức uống không quá đặc_sắc nhưng bù lại giá rất bình_dân phù_hợp cho học_sinh sinh_viên,1,1,1,1,0,1,0
798,hancok vẫn ngon và chất_lượng như những ngày đầu ngon và dễ ăn nhất vẫn là dakgabi mình thik nhất là ăn khoai_lang trong món này siêu ngon còn jikiumi thì thấy không ngon lắm bỏ bún vào thấy sao sao khó ăn kimpap tuna ngon nhất tobiki phô_mai cũng ngon bingsu ở hancok là ngon nhất trong mấy quán bingsu ở đà_nẵng,1,0,0,0,0,0,0
126,nước uống cũng rất ổn ie đa_dạng nhưng mình không thích nhân_viên ở đây lắm cảm_thấy các bạn hơi khó_chịu và không được thân_thiện lắm không_gian tạm,0,1,0,1,0,1,0
600,quán đang có chương_trình khuyến_mại giảm_giá bánh_mì theo giờ nên khách đến đây khá đông xếp_hàng dài luôn ấy quán nằm ở mặt_đường nguyễn_hữu huân không_gian quán nhỏ chỉ có vài cái bàn thôi vì đang khuyến_mãi nên quán chỉ bán bánh_mì bò nướng với nước sâm bánh_mì ăn không thích lắm vì vỏ bánh dày quá lại còn không đc làm nóng lại nên ăn hơi ỉu thịt nướng đc tẩm ướp khá đậm vị mà_lại nhiều chứ không độn rau đâu nhé nên nói chung bánh_mì ăn khá ngon và ổn e nước uống mình thấy n cứ ngọt ngọt chả rõ là nước j any bảo giống nhân_trần hơn là nước sâm ạ,1,1,1,0,0,1,0
494,đồ uống ở đây siêu ngon luôn ạ nhất là các loại machiato lớp milkfoam vị hơi ngọt mặn kết_hợp với vị trà thanh_thanh ở dưới thêm trân_châu trắng là uống mãi không ngán luôn bánh ở đây cũng rất ngon đa_dạng nữa minh gọi double chese ăn thử lần nhưng có vẻ hơi ngấy lần sau đi đông sẽ ăn thử bánh_mì phô_mai không_gian ở đây khá thoáng và rộng_rãi nhưng vì nằm ở trung_tâm nên đôi_khi rất đông_đúc không có chỗ ngồi toàn phải mua về mình nhất_định sẽ ủng_hộ dài_dài,1,1,0,0,0,1,0
762,công_nhận đây là bingsu ngon nhất mình từng ăn con_em mình gọi bingsu oreo nhưng theo cảm_nhận mình nó dở quá có_lẽ với bingsu nên chọn trái_cây ăn sẽ ngon hơn là bánh và socola đá bào mịn thơm mùi sữa miếng xoài tươi ngọt cục kem vani cũng ngon nói_chung rất thích,1,0,0,0,0,0,0
467,lần thứ hai ghé lại đây với đứa bạn lần đầu_tiên tới quán vẫn chưa hoàn_thiện lắm giờ quán chỉnh chu hơn rồi chắc không cần bàn đến không_gian quán nữa vì quán trang_trí đẹp tông màu ấm ngồi tuyệt nhất vào những ngày mưa mình gọi nước ép cóc rất ngon mà chỉ giá_cả những món khác thì giá cao hơn chút_xíu nhân_viên phục_vụ ổn,0,1,1,1,0,1,0
782,các món hàn ở đây thì không cần phải nói nhiều rồi_đây là quán cực_kỳ nổi ở đà_nẵng về han fods được chế_biến sách sẽ và cực_kỳ ngon giá_cả tuy không hề giá_cả nhưng chất_lượng thì tuyệt_vời ở đây còn có bingsu cực ngon luôn theo mình thấy thì đây là quán bán bingsu ngon nhất đà_nẵng vị socola thì không ngon lắm oreo với xoài rất đábg thử 🖒 nhân_viên nhiệt_tình thân_thiện ở mỗi bàn ăn trên tầng đều có thiết_bị để gọi nhân_viên quán mát_mẻ chỗ giữ xe_hơi cực xíu sẽ ghé lại 🖒,1,0,1,1,1,1,1
261,view khá đẹp quán xây lên chỉ để chụp hình có khá là nhiều background để dep nước uống thì cũng không có gì nỗi bật có_thể nói là uống tạm đặt biệt buổi tối trên lầu rất đẹp kín thích_hợp cho các cặp đôi từ lầu có_thể ngắm trăng trời sao nữa,0,1,0,0,0,1,0
681,đây là một trong những quán cafe khá lâu và nổi_tiếng ở thành_phố núi komtum này mình khá ấn_tượng với quán này bởi kiến_trúc cổ và cách deco của quán rất chất mình hay tới quán này vào những dịp mình lên đây đồ uống của quán thì cũng ở mức không quá đặc_biệt nhưng ổn quán có các bạn nhân_viên dễ_thương nhiệt_tình và luôn_luôn lịch_sự với khách nên mình cũng thấy khá hài_lòng giá_cả ở đây ổn ie và chấp_nhận được đây có_thể nói là quán ruột của mình luôn,0,1,1,1,0,1,0
648,mình ngạc_nhiên vì thành_phố này lại có một quán cà_phê nhỏ cực chất như_vậy dàn âm_thanh khủng mở rất nhiều loại nhạc rất đẳng_cấp như jaz folk ascoutic phục_vụ dễ_thương được cả chủ quán ra tiếp_chuyện giá_cả thì khá dễ_chịu chuyên phục_vụ cà_phê rang xay là chính,0,1,1,1,1,0,0
218,buổi tối ghé quán phong_cách nhân_viên tiếp_đón tốt giá nước uống rẽ tuy_nhiên phòng lạnh bên dưới dễ bị ồn kêu cafe đem ra chưa được p phải uống vội và về vì có gia_đình hơn chục người già có nhỏ có vào ngồi nói_chuyện quá ồn_ào rất mất lịch_sự làm không_thể tiếp_nhận them những gì từ phong_cách của quán lúc này cũng có bàn khách ngồi kế bên tỏ ra khó_chịu và bỏ ra ngoài ngồi và về thiết_nghĩ qủan lý quán nên cần nhắc_nhở khách trong trường_hợp này nhất là phải thiết_kế tiêu_âm phòng lạnh,0,1,1,1,1,0,0
