id,comment,food,drink,price,staff,service,space,hygiene
811,"Mình đến quán hôm qua gọi 1 combo c1 và c6 ăn 4 người hết tầm 450k cả nước ngọt ,đồ ăn khá no , không gian cũng ok , có điều mình thấy a phục vụ ko thiện cảm cho lắm nhìn mặt hơi căng thẳng",1,1,0,1,0,1,0
812,"Tối 28 tết quán nào cũng đóng cửa, lượn tìm chỗ ăn khó muốn xỉu, hên mà Han cook vẫn mở.
Gọi phần Dakgalbi được khuyến mãi chai rượu sochu. 😊.
Đồ ăn ngon miệng vừa ăn có điều hơi ít với mình, gà chiên kèm theo cũng ngon, giòn 😘.
Nhân viên thân thiện, nhiệt tình 👍.
Không gian đẹp thoáng mát, nhưng đôi chỗ hơi tối 😂 .
Tết sẽ quay lại ăn tiếp.😘 😘 .",1,1,0,1,0,1,0
813,"Trong các chi nhánh của hancook thì mình kết nhất ở đây. Chú giữ xe vui tính, nhiệt tình, nhân viên cũng rất chuyên nghiệp. Không gian ở đây ấm cúng thích hợp đi với gia đình. Đi 4 đứa gọi 1 dakgalbi, 1 kimbap cá ngừ với một combo gì đó ko nhớ tên mà no muốn lăn về luôn. Dakgalbi với kimbap thì vẫn ngon như mọi khi, chỉ có điều phần combo ngán quá. Giá cả tương xứng với chất lượng.",1,0,1,1,1,1,0
814,"Một tối thứ 7, uống món Soda Bạc Hà mát lạnh, nhân viên ở đây nhiệt tình, không gian trẻ trung dễ thương. Nói chung khá là thích",0,1,0,1,0,1,0
815,"Không gian: Có cả tầng thượng , trong nhà có cảm giác hơi thiếu ánh sáng tự nhiên, màu sắc đèn thì sẽ tạo không gian ấm áp hơn, mình thích ngôi tầng thượng hơn vì mát .
Menu: khá nhiều món từ món mặn đến tráng miệng đa dạng
Nhân viên : ở đây khá tốt, về khoản nhân viên ở đây cho hẳn 9 điểm luôn vì nói chuyện với khách nhẹ nhàng, thân thiện và gọi là có mặt liền, Lúc vào sẽ có nhân viên mở cửa xin chào cảm ơn các kiểu khá lịch sử.
Món ăn ; mình gọi 1 cơm trộn 1 bánh gạo cay, Cơm trộn trông gồm rau trứng thịt cà rốt và có chút xíu mè đen ăn kèm kim chi và tương ớt hàn để trộn, món ăn ăn cảm giác vị hơi nhạt , tương nó không cay nên trộn ăn không thấy ngon lắm, mà cơm không nóng thêm lúc trộn xong lạnh ngắt , nếu cơm nóng trộn sẽ ngon hơn
Về tok cay , gọi cay nhưng vị cũng không quá cay tẹo nào, nhưng bánh gạo thì rất ngon, mềm dẻo dai vừa đủ nóng sốt ăn kèm cùng kim chi chả cá ngon tuyệt luôn
Gía cả: ở đây giá có vẻ cao hơn mặt bằng chung một tí nhưng mình thấy khá hợp lí so với chất lượng và cách phục vụXem thêm
",1,0,1,1,0,1,0
816,"Quán có không gian khá rộng, có 3 tầng, trang trí đơn giản. Có chú nhân viên dắt giữ xe nhiệt tình vui tính . Nhân viên quán phục vụ chuyên nghiệp. Món ăn đa dạng, giá cả hơi cao nhưng đồ ăn làm ra rất ngon, đúng chất hàn quốc, bày trí thức ăn cũng đẹp mắt nữa. Quán còn toàn mở nhạc hàn quốc nên mình rất thích.",1,0,1,1,1,1,0
817,"Về không gian: Có 3 tầng cả tầng thượng nhưng không gian trong nhà có cảm giác hơi bí, màu sắc đèn thì sẽ tạo không gian ấm áp hơn, mình thích ngôi tầng thượng hơn vì mát .
Menu: khá nhiều món từ món mặn đến tráng miệng đa dạng
Nhân viên : ở đây khá tốt, về khoản nhân viên ở đây cho hẳn 9 điểm luôn vì nói chuyện với khách nhẹ nhàng, thân thiện và gọi là có mặt liền, Lúc vào sẽ có nhân viên mở cửa xin chào cảm ơn các kiểu khá lịch sử.
Món ăn ; mình gọi 1 cơm trộn 1 bánh gạo cay, kèm thêm 2 li trà chanh. Cơm trộn trông khá bắt mắt gồm rau trứng thịt cà rốt và có chút xíu mè đen ăn kèm kim chi và tương ớt hàn để trộn, món ăn ăn cảm giác vị hơi nhạt , tương nó không cay nên trộn ăn không thấy ngon lắm, mà cơm không nóng thêm lúc trộn xong lạnh ngắt , nếu cơm nóng trộn sẽ ngon hơn
Về tok cay , gọi cay nhưng vị cũng không quá cay tẹo nào, nhưng bánh gạo thì rất ngon, mềm dẻo dai vừa đủ nóng sốt ăn kèm cùng kim chi chả cá ngon tuyệt luôn
về 2 li trà chanh 1 nóng 1 đá, thì cái trà này uống đá cực kì ngọt, lúc sau xin thêm đá mà vẫn ngọt lắm luôn.
Gía cả: ở đây giá có vẻ cao hơn mặt bằng chung một tí nhưng so với vị trí không gian cách phục vụ thì ok, lần sau quay lại sẽ thử bingsu và các combo của quán xem saiXem thêm
",1,1,1,1,0,1,0
818,"Han cook ở Hải Phòng có vẻ rộng rãi hơn ở Hancook Núi Thành thì phải. Mình thử món ăn ở cả 2 chi nhánh rồi. Thấy chất lượng món ăn không khác nhau là mấy. Mình đánh giá cáo món ăn ở đây, tuy giá cao nhưng rất xứng đáng nhận điểm 10 cho chất lượng nhé! Mình ăn 1 phần dakgalbi như vậy là 2 trăm mấy ấy. Mà lúc đó đi 2 người thôi. nên khi ăn xong chỉ muốn nằm lăn ra luôn ở quán :D. Phần này phải 3 người ăn mới hết á chứ. Dakgabi ngon, có phô mai, mình thích phô mai lắm nên tranh ăn hết phô mai thôi. Có rau ăn kèm nên sẽ đỡ có cảm giác ngán hơn vì dakgalbi hơi khô ấy, ăn nhiều sẽ dễ bị ngán.",1,0,1,0,0,1,0
819,"Han Cook thì thôi, một đi không trở lại, thức ăn nhìn trong hình thì bắt mắt mà ăn thì dở , chẳng có gì để ăn hết, đồ ko ngon mà còn đắt, lại phải chọn món combo, menu ko rõ ràng. phục vụ thì chẳng nhiệt tình",1,0,0,1,0,0,0
820,"Mỗi lần hancook xong là no muốn cành hông. Phần ăn quá chất lượng và to. Bọn mình đi 6 người mà ăn chừng này vẫn rất no. Nhìn thì ít nhưng ăn mới biết cực nhiều. Giá cả có hơi đắt nhưng phù hợp với chất lượng. Nhân viên lịch sự, nhanh nhẹn.",1,0,1,1,0,0,0
821,"Mấy hình ảnh chảo dagakbi quá quen khi vô trang hancook trên foody gồi :))). Khen cho dagakbi hancook. Vị ngon gì đâu á. Gà thấm mà thơm nữa, không như dagakbi ở mấy chỗ khác ở đà nẵng. Sợi mì hơi mềm, cơm chiên vị lạ miệng nhưng ok hết. Bingsu oreo hơi nhiều sữa, nên cho ít sữa và cho thêm đá bào nữa thì tốt, ăn đỡ ớn hơn nhiều :))",1,0,0,0,0,0,0
822,"thấy quán trên foody trong một lần tình cờ và lúc đó trời đang lạnh nên thiết nghĩ tới đây ăn là đúng bài, không gian quán rất rộng, trang trí đẹp cơ mà mở nhạc hơi to và có nhiều lúc chuyển bài đột ngột, mình đi 3 người và gọi 1 combo dakgalbi với bingsu oreo, dakgalbi thực sự là quá nhiều luôn í ăn 3 người mà no nức bụng luôn =))) đồ ăn kèm của quán cũng rất ngon nhất là củ cải muối í ăn sạch chén luôn =))) tiếp tới là bingsu, phải nói là rất ngon í, lúc đầu bưng lên mình cứ tưởng cái tô nhỏ thôi hà ai dè đâu còn rất nhiều ở trong bụng nữa, nhiều oreo quá luôn í lúc ăn còn thơm mùi sữa nữa, phục vụ cũng rất chuyên nghiệp nữa chắc chắn sẽ quay lại :3",1,0,0,1,1,1,0
823,"DagAbi, mỗi lần đến quán lúc nào mình cũng gọi combo có dagabi, món này ăn từ 2-3 người mới hết, Theo mình thì nhà hàng làm món này là xuất sắc luôn á. Cái vị món ăn không lẫn vào đâu được, cơm chiên, mì, rau củ, bánh gạo, phô mai béo ngậy ở trên mặc. Món ăn được chế biến và phucjvuj trong chảo gang luôn nên khi ăn gần hết thì món ăn vẫn giữ được độ nóng nên rất ngon. 
Combo này buổi trưa giá 199k nhưng chảo khá to, kèm theo kimpap. Ơ quán mình ghiền nhất là mấy chén kim chi nhỏ nhỏ của quán. Mình ngồi bên Hải Phòng thì được cái yên tĩnh và không gian sạch sẽ, phục vụ cũng nhanh chóng. ngồi ở trên lầu còn có cái chuông bé bé, bạn cần gì chỉ cần nhấn vào nút đó thì nhân viên sẽ lên ngay lập tức. Cũng thích nhân viên ở đây lắm, rất nhiệt tình.
Nhất định sẽ ghé nữa.Xem thêm
",1,0,1,1,0,1,1
824,"Đồ ăn rất ngon, đặc biệt là Dakbolgi, hơi mặn nhưng vì mình thích ăn mặn nên thấy vừa miệng, hợp khẩu vị. Gà vs bò thì hơi ngọt, ăn nhanh chán. Mấy món khác ăn đều oke, theo khẩu vị của mình thì đều ngon. Cách bài trí món ăn cũng rất bắt mắt nữa. Giá cả hơi chát nhưng đáng đồng tiền. Không gian rộng rãi, nhân viên phục vụ nhiệt tình, chu đáo.",1,0,1,1,0,1,0
825,Công nhận không gian đẹp bao nhiêu đồ uống chán bấy nhiêu @@ thâu cũng kệ vậy matcha vs đá xay gì đều không ngon ....,0,1,0,0,0,1,0
826,"Nảy mình review rồi nhưng quá 30 hình nên không đăng nên menu lên được. Giờ mình up menu riêng cho các bạn tham khảo
Nhìn chung giá khá tạm. Một số món mình ăn và thấy ngon là: dak và tok
Một số món không nên ăn là: gà (ngọt), bò (siêu ngọt)
Đi càng đông thì nên gọi combo sẽ rẻ hơn, càng đông càng tiết kiệm",1,0,1,0,0,0,0
827,"PHỤC VỤ: Thích cách phục vụ ở đây. nhân viên nào cũng nhiệt tình, niềm nở. Order gì là có liền, rất nhanh, không quên món, không bơ khách. 
MÓN ĂN: Ok. Món nào cũng ngon, cũng hấp dẫn, trình bày đẹp, nhưng món dakgabi và món mực gì đó thì mình ăn thấy rất mặn :( (nhưng vẫn ngon nha). Có món gà là làm ngọt quá khó ăn lắm. Tok ngon, pho mai béo ngậy luôn
GIÁ THÀNH: Giá cả phải chăng so vs chất lượng. hehe. Đối với sinh viên thì hơi mắc nhưng lâu lâu đi ăn bữa thì ko sao, đi đông tính ra cũng rẻ.",1,0,1,1,0,0,0
828,"2 lần đến quán là 2 lần đều mưa, mà lần nào cũng ko thể order thiếu bingsu. Ngon, cực kì thích, ăn xong đi giữa trời mưa nữa cold luôn :)) kimpap lần trc ăn vị cá ngừ ko ngon lắm. Lần này order kimpap thịt heo, vị thấm, ngon. Tụi mình qa qán lúc 20h30 nên ko đông, phục vụ nhanh gọn, tận tình. Lúc khách vào và ra đều chào. Rất thích phong thái làm việc như vậy. Giá cả mik an thay hop li, va phu hop voi chat luon do an. Dakgabi ngon so 1 theo mik tung an nhieu qan. Se ung ho quan lau dai.",1,0,1,1,0,0,0
829,"Có sẵn mấy cái voucher của Hancook nên mình tranh thủ đi luôn. Đến quán vào buổi trưa nên khá vắng khách. Mình gọi 1 combo 2 gồm kimpap tuna, 1 tok phômai, 2 ly nước soda và 1 phần gà rút xương. Tok cực kì thơm mùi phômai lun í. Chả cá, tok và trứng ăn rất đậm vị. Thích nhất là phần gà rút xương, gà ăn rất đậm đà, miếng tok chiên lên ăn giòn giòn ngon cực luôn. Kimpap tuna cuốn chặt tay, ăn có vị chua chua của củ cải vàng nên k bị ngán. Trình bày món ăn thì khỏi nói rồi, quá đẹp mắt và làm mình ăn thấy ngon miệng hơn. Nhân viên nhiệt tình và chu đáo. Rất thích cách phục vụ ở đây.",1,1,0,1,0,0,0
830,"Trời mưa mình đi hancook nhưng quá khá đông. Trời mưa nhân viên cầm dù ra cho khách rất nhiệt tình. 
Nhân viên phúc vụ rất nhanh nhẹn thân thiện. Giải thích về món ăn cũng khá dễ hiểu. Quán rất sạch sẽ view sang trọng. 
Vê chất lượng món ăn thì quá ổn rồi. Mình ăn 1 combo 250k 1 gà rút xương 1 bingsu. Combo dakbagi ngon và nhiều nữa. Gà thấm và phomai nhiều nhưng không ớn. Gà rút xương giòn và có mùi thơm lắm. Bingsu thì tuyệt vời luôn. Ăn no căng bụng. 4 người ăn hết 500k là no căng bụng luôn rồi. 
Sẽ ủng hộ quán dài dài",1,0,1,1,0,1,1
831,"Nghe tiếng Han cook lâu rồi nhưng đây là lần đầu tiên ghé, quán ở chi nhánh Hải Phòng gần nhà mình, ghé vào buổi trưa nhưng quán vẫn khá đông, nhân viên phục vụ khá nhanh nhẹn, không phải chờ lâu,đi 3 người gọi combo dành cho 2 người ,ăn no ứ ự mà vẫn còn dư, thích nhất là món bingsu gọi bingsu xoài rồi mà vẫn gọi thêm một bingsu oreo. Giá có vẻ cao hơn những quán khách nhưng độ ngon thì miễn bàn. Mà hình như đi ban ngày gọi combo giá sẽ giảm hơn chút đỉnh so với đi buổi tối nữa. Có dịp sẽ quay lại ^^",1,0,1,1,0,0,0
832,"Ăn ngon nhưng phục vụ có vẻ thờ ơ quá.
Có voucher foody thế là triển liền lun. Gọi combo dalkgabi ăn no căng bụng luôn, món ăn đậm đà. Có điều phục vụ có vẻ hơi thờ ơ. Kiu nước mà mấy lần mới đem ra",1,1,0,1,0,0,0
833,"dalkgabi ngon, đậm đà, mình đi ăn gọi combo 3-4 người mà ăn ko hết no căng bụng, phục vụ khá nhanh và thân thiện. Quán view dth, tokkbokki ngon, gà thơm, nhất là phô mai béooo. hôm mình đi sinh nhật bạn nên được quán tặng 1 bingsu luôn :)), mình tỉ bất ngờ í, bingsu xoài khá thơm, đậm vị. hôm 20/11 thì mình ăn binhsu socola cũng khá ngon, nhiều, dịp nào đi chơi cũng ghé quán hết haha",1,0,0,1,0,1,0
834,"Quán đẹp, nhân viên phục vụ rất chuyên nghiệp và nhiệt tình. Món ăn cũng ok, bày trí nhìn rất ngon miệng và đẹp mắt. Giá ca có thể hơi cao vs học sinh sinh viên",1,0,1,1,0,1,0
835,"Han Cook có nhiều chi nhánh, nhưng do qua chơi Vincom cuối tuần nên mình chọn ăn luôn trên này cho tiền, cuối tuần sợ đông khách nên cố đi sớm hơn một chút, may mắn 6 giờ mà quán còn thưa khách nên mình chọn ngồi trên tầng hai ngay sát lan can quan sát được xung quanh khá thích. Gọi một combo trong đó có Dakgalbi, salad, tok, ăn ngon nhưng mà cay quá dù đã dặn bếp nấu ít cay thôi (chắc do mình ăn cay hơi kém). Gọi thêm món nữa mà không có nhớ tên, tổng thiệt hại mất hơn 3 trăm, cơ mà phục vụ được cái nhanh nhẹn nhiệt tình!",1,0,1,1,0,1,0
836,"Lâu lâu vào đây uống nước tia girls xinh chơi hehe nói chung đá xay như trà xanh hay cooki đều ok,chocolate nóng cũng ổn,có capuchino thì nhạt nhẽo quá.nhân viên thì mặc đồng phục nc khá lịch sự tuy nhiên hơi thiếu nhiệt tình :d giá cũng quanh quanh 30k thì phải",0,1,1,1,0,0,0
837,"Nghe m.ng nói ngon lắm và giá vừa nữa nên mình rủ anh em trong nhà tới ăn thử. Hôm đó mưa to tầm tã vào gọi món, nhân viên tư vẩn nhiệt tình nha. Đồ ăn đem ra nóng hổi ăn vào thời tiết se lạnh đúng tuyệt luôn í. Mình thích nhất là dakgabi và bingsu, ngon ko cưỡng được. Vì thích ăn phomai nên cái nào mình cũng thêm 2 phần phomai, ăn béo béo vs thơm. Cực thích. Mình thấy hoàn hảo, giá cả vô cùng hợp lí so với chất lượng. Sẽ quay lại quán nhiều lần nữa. Hihi",1,0,1,1,0,0,0
838,"Ăn dak gal bi ở đâu thì cũng không bằng han cook luôn ấy . Đồ ăn ở đây làm mình gây nghiện . Combo trên hình là 250k và một combo gì ấy 55k nữa nhưng mình đi những 4 người và ăn cực kì no nê luôn . Rút được nhiều kinh nghiệm nên gọi combo 2 người thoii nêu thấy chưa đủ thì gọi thêm chứ combo 4-5 người ấy thì phải 6,7 người ăn mới hết . Hôm nay đi mới thấy nhà vệ sinh nữ cực kì đẹp lung linh đèn các kiểu trái ngược hoàn toàn với nvs nam . Phô mai quá ngon mỳ ngon cơm ngon , rất tuyệt luôn",1,0,1,0,0,1,1
839,"Lâu lắm rồi mới vô lại đây ăn tối, mình đi hai người nên gọi combo 250k. Công nhận nhìn vậy thôi chứ combo này nhiều ra phết đó. Ăn no ná thở mà mãi vẫn không hết cái chảo to bành bự chảng ấy luôn. Dã man thật luôn nha. Mình đi trùng bữa lễ 20/10 nên được tặng thêm 1 tô bingsu nữa ahihi siêu thích luôn ấy. Các bạn nhân viên okie, nhiệt tình.",1,0,1,1,0,0,0
840,"Mình nghĩ quán này quá quen thuộc rồi nên cũng chẳng cần review nhiều nhỉ hi.Theo cá nhân mình cảm nhận thì đồ ăn ở đây bình thường không có gì đặc sắc hết nhưng cũng không dỡ .Mình và bạn đi lúc 3h30 gọi phần c1 gồm có 2 dak1 phần gà chiên 1 cơm chiên và 2 nc ngọt cũng khá nhiều vì đi cũng lâu rồi nên không nhớ giá lắm .Nhân viên thì cực kì nhiệt tình và hiếu khách .Giá cả thì cũng phải chăng chất lượng món ăn cung khá nên mình sẽ quay lại",1,1,1,1,0,0,0
841,"Bingsu với giá 150k dành cho 2 người ăn đây rồi
Kêu vậy lợi đoa chứ, 1 phần vâyn trái cây, Có thể ăn cùng lúc 2, 3 vị 1 lần với trái cây lại đỡ ngán vô cùng
Công nhận đá bào mịn, Bỏ vào miệng là mún tan chảy ra luôn ấy chứ
Dâu và xoài là 2 loại đưđược ưng chuộng nhất, rất tốt cho sức khỏe
Nhưng mình thích có cục kem, ở trên chứ hông thích mứt 😂😂😂
Không gian thoải mái, Dễ thương như quán cf 😘😘😘😘",1,0,1,0,0,1,0
842,"Hôm nay đi 2 người, gọi 1 combo dakgalbi 250k, như trong hình, mùi vị tạm ổn, khẩu phần vừa vặn 2 người ăn. Phục vụ rất tốt, tiến bộ hẳn so với lần đầu mình ghé. Giá hơi chát",1,0,1,1,0,0,0
843,"Thích nhất là bạch tuộc sốt tương, gà sốt phomai với bingsu ở đây nè.Siêu ngon luôn..Nhân viên cũng dễ thương nữa.Hôm bữa đi ăn với bạn mang theo bánh sinh nhật nhà hàng tự tặng cho một phần bingsu free luôn.Thích dã man ❤️❤️❤️❤️❤️",1,0,0,1,0,0,0
844,"Nghe đồn từ lâu quán này đồ ăn vừa ngon vừa cực kỳ nhiều nên mới ghé dùng thử, nói thật là thất vọng kinh khủng. Mình kêu một phần combo gồm tok phomai, kimpap, hai nước ngọt và kêu thêm một mỳ lạnh. Khi dọn món ra mới thấy cũng không nhiều gì, thất vọng hai nước ngọt đựng trong cái ly tròn thấp có chút xíu mà đá không nên mình phải gọi riêng thêm nước nữa, tok phomai ngon không được cây cho lắm, kimpap cá ngừ ăn bình thường, hình như ở đây dùng cá hộp nên vị không được ngon, sốc nhất là món mỳ lạnh thấy cái tô cũng to lắm trộn lên thấy được ít mỳ, 2 lát thịt với thêm nửa cái trứng mà bỏ nhiều mè quá nên ăn thấy bị hôi dầu lắm, mà tô mỳ cả trăm ngàn chứ đâu có rẻ, thấy giá ở đây khá đắt kêu món hết khoảng 300k mà chẳng thấy được bao nhiêu, mà chất lượng thì chẳng thấy tương xứng với giá tiền, thêm nữa nhân viên phục vụ quá lâu gọi mãi mới chịu tới, bữa sau chắc hết dám quay lạiXem thêm
",1,1,1,1,0,0,0
845,"Nghe bạn mình review bảo ở đây ngon lắm nên cũng cố đi thử dù biết giá hơi cao so vs mặt bằng chung mình đi 2 ng gọi combo 250k gồm bánh gạo và gà như hình nhưng mình chỉ thấy món trình bày đẹp sạch sẽ chứ k ngon lắm có thể mình k hợp khẩu vị Sẽ không ghé lại",1,0,1,0,0,0,1
846,"Trước lúc quán mới khai trương thì mình cũng có dịp thử qua những quán ở đây r. Hnay có dịp thử lại thì hương vị vẫn như trc. Mình khá thích Kimbap ở đây vì nhân bên trong nhiều và chất lượng, Món Tok thì cũng tạm, còn món gà sốt phô mai mới ăn thì ngon nhưng ăn 1 lúc thì thấy hơi mặn và ngán. 4ng ăn phần của 2ng mà còn thừa :D Và điều mình thích nhất ở quán trc giờ là nhân viên của quán, rất nhiệt tình và vui vẻ với khách. Nhìn chung đây là 1 địa điểm các bạn nên đến để thử và cảm nhận.",1,0,0,1,0,0,0
847,"Giữa trưa nắng lang thang tìm một quan cafe mát mẻ để ngồi thì thấy quán này, tật vô thì may thật, quán có gió dưới sông lùa lên nên khá mát, đồ uống cũng phong phú mà giá bình dân chứ ko hề đắt đỏ chi, không gian nhẹ nhàng, bài trí đơn giản, rộng rãi, có hồ cá để cho cá ăn nên bé nhà mình rất thích.",0,1,1,0,0,1,0
848,"Được combo 100k của foody nên mới vào đây ăn thử. Mình đi ba người nhưng gọi combo hai người là ăn đủ no rồi. Menh mình thấy nhiều món kinh khủng và giá cả cũng khômg phải là rẻ. Mình gọi combo dakgalbi 2 người 230k. Có hai món là món khai vị mình thấy bình thường. Dakgalbi thì to ơi là to, có cơm mì gà trứng và khoai tây. Nhiều ăn ba người mới hết được. Ăn nhiều sẽ hơi ớn, gà thấm tháp lắm. Nhân viên phục vụ nhiệt tình lắm và khá chuyên nghiệp. Không gian rộng rãi.",1,0,1,1,0,1,0
849,"Đi ăn Hancook với cơ quan buổi trưa. Mọi ng đặt trước nên có món j ăn món đó. Mì lạnh, kimbap, đồ chiên....cũng ko đặc sắc lắm. Ko như những quán Hàn mình ăn. Bù lại ko gian khá rộng và tranh trí cũng ok, nhân viên nhiệt tình!",1,0,0,1,0,1,0
850,"Tới Han Cook ăn bingsu là quá đã
Có nhiều vị, giá cả cũng đc ( k phải là quá mắc)
Nhân viên dễ thương
Khi trưa đi ăn bingsu ngũ cốc phải nói là quá ngon 👍👍",1,0,1,1,0,0,0
